GEO.id,County_FIPS,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08
0500000US39077,39077,"Huron County, Ohio",39014,506,1615,633,3286,844,18604,1458,7367,1073,2807,697,3286,746,2049,775
0500000US39079,39079,"Jackson County, Ohio",21591,444,1268,581,2626,714,8225,1163,4168,890,2484,848,1862,654,958,390
0500000US39081,39081,"Jefferson County, Ohio",47460,319,995,387,3406,819,20310,1847,10201,1685,5301,1026,4165,904,3082,877
0500000US39083,39083,"Knox County, Ohio",39460,511,1584,686,2152,722,16897,1649,7385,1219,3097,739,5394,1285,2951,739
0500000US39085,39085,"Lake County, Ohio",163767,995,4416,937,8053,1477,56810,2920,36748,2528,16126,1893,27010,2704,14604,1758
0500000US39087,39087,"Lawrence County, Ohio",43032,211,1454,579,3971,1194,18311,1631,9604,1342,4327,975,3521,1186,1844,734
0500000US39089,39089,"Licking County, Ohio",114553,653,2132,660,8372,1402,39771,2299,26421,2326,11447,1864,17338,2009,9072,1369
0500000US39091,39091,"Logan County, Ohio",31205,209,701,486,1947,564,16294,1572,4628,809,2398,572,3703,820,1534,432
0500000US39093,39093,"Lorain County, Ohio",208974,593,4579,816,15615,1798,68159,3432,51807,3214,20208,1955,30386,2665,18220,2067
0500000US39095,39095,"Lucas County, Ohio",291369,437,8291,1438,23754,2283,89270,4298,68788,2992,29824,2944,44357,2933,27085,2109
0500000US39097,39097,"Madison County, Ohio",31347,307,877,353,3378,775,12544,1312,6390,1099,2304,663,4030,833,1824,747
0500000US39099,39099,"Mahoning County, Ohio",163542,678,3034,749,11744,1508,61827,2991,36676,2512,11824,1541,24953,2068,13484,1766
0500000US39101,39101,"Marion County, Ohio",45753,518,1552,572,6014,1267,19941,1727,9826,1226,3357,890,2882,702,2181,799
0500000US39103,39103,"Medina County, Ohio",122029,456,1625,708,6327,1365,39213,2643,23549,1978,10444,1599,28843,2180,12028,1667
0500000US39105,39105,"Meigs County, Ohio",16258,310,550,326,1495,493,6691,898,3389,634,1541,463,1668,593,924,542
0500000US39107,39107,"Mercer County, Ohio",27215,80,193,129,1678,489,13066,1228,4956,885,2899,713,2753,608,1670,586
0500000US39109,39109,"Miami County, Ohio",72080,416,1521,488,6819,1311,25631,1934,16082,1680,6022,1330,10158,1462,5847,1128
0500000US39113,39113,"Montgomery County, Ohio",363896,593,10549,1506,24644,2934,103008,4487,89626,3686,35856,2636,58476,3661,41737,2454
0500000US39117,39117,"Morrow County, Ohio",24516,622,484,330,2879,1000,12238,1386,3289,872,2741,839,1954,656,931,521
0500000US39119,39119,"Muskingum County, Ohio",57992,548,1754,638,5097,933,23399,1700,13295,1631,5452,1092,6159,1272,2836,630
0500000US39123,39123,"Ottawa County, Ohio",30241,438,658,354,1942,586,10965,958,7016,900,3517,607,3290,673,2853,610
0500000US39127,39127,"Perry County, Ohio",24309,241,1150,523,2989,848,10767,1100,4185,959,3099,748,1053,459,1066,538
0500000US39129,39129,"Pickaway County, Ohio",39077,283,1437,611,3547,732,16602,1574,7536,1165,2778,703,4585,1068,2592,756
0500000US39131,39131,"Pike County, Ohio",19415,327,1365,718,3452,886,6792,1197,4512,1137,1595,679,1071,449,628,350
0500000US39133,39133,"Portage County, Ohio",104066,999,2060,836,6167,1384,39361,2390,21905,1822,6934,1070,18094,1776,9545,1770
0500000US39135,39135,"Preble County, Ohio",28693,330,526,233,2038,605,13745,1149,5477,779,3024,723,2439,660,1444,446
0500000US39137,39137,"Putnam County, Ohio",22542,259,743,317,1140,490,9945,941,3895,794,2876,637,2572,663,1371,468
0500000US39139,39139,"Richland County, Ohio",84510,586,3333,1522,8206,1467,34384,2379,18740,1793,7680,1508,8086,1327,4081,874
0500000US39141,39141,"Ross County, Ohio",54366,466,2538,903,5806,1172,22493,1576,11132,1352,4589,938,5673,952,2135,688
0500000US39143,39143,"Sandusky County, Ohio",40410,465,1593,553,3113,778,19180,1512,7640,1079,3170,651,3927,806,1787,480
0500000US39145,39145,"Scioto County, Ohio",52800,349,2428,593,5616,1067,21925,1966,12147,1614,3393,920,3359,799,3932,979
0500000US39147,39147,"Seneca County, Ohio",37449,363,981,350,2499,656,17178,1578,7921,929,3395,649,3386,816,2089,620
0500000US39149,39149,"Shelby County, Ohio",32234,334,788,413,1760,674,13003,1189,7602,1137,3454,741,3239,772,2388,663
0500000US39151,39151,"Stark County, Ohio",259708,779,6619,1442,17466,2145,98606,3665,57827,3185,22803,2238,34811,2812,21576,2350
0500000US39153,39153,"Summit County, Ohio",378407,601,9459,1512,23398,2563,121606,4637,72574,3775,33756,2597,72901,4205,44713,3426
0500000US39155,39155,"Trumbull County, Ohio",144981,843,4669,881,11433,1463,66083,2907,26591,2554,10902,1425,17047,1903,8256,1282
0500000US39157,39157,"Tuscarawas County, Ohio",64944,410,4107,948,6485,1225,29784,1713,9830,1103,4397,1022,7096,1306,3245,939
0500000US39159,39159,"Union County, Ohio",35950,563,499,263,2197,638,12200,1412,6898,1121,2785,837,7381,1018,3990,1136
0500000US39161,39161,"Van Wert County, Ohio",19115,224,324,235,1516,517,9645,754,3643,767,1833,501,1519,444,635,299
0500000US39165,39165,"Warren County, Ohio",149391,727,2900,969,6575,1334,35853,2755,28032,3225,15668,2649,39308,3607,21055,2489
0500000US39167,39167,"Washington County, Ohio",43450,106,851,679,2981,822,17312,1396,7760,1235,5600,984,6309,1346,2637,895
0500000US39169,39169,"Wayne County, Ohio",76365,504,6003,1426,6567,1099,29095,1681,12056,1334,5582,980,10653,1309,6409,1032
0500000US39171,39171,"Williams County, Ohio",25763,180,384,237,2452,697,11184,902,5383,957,2304,609,2176,572,1880,542
0500000US39173,39173,"Wood County, Ohio",80441,730,1112,401,3404,753,25244,1950,16190,1731,8703,1230,15420,1748,10368,1673
0500000US39175,39175,"Wyandot County, Ohio",15420,115,200,195,1265,491,7261,786,2488,527,1538,459,1693,621,975,424
0500000US40001,40001,"Adair County, Oklahoma",13983,270,746,249,1839,434,5978,625,2673,459,872,300,1438,388,437,218
0500000US40009,40009,"Beckham County, Oklahoma",13167,1436,447,307,2050,842,5457,1223,2181,701,1100,505,1333,592,599,418
0500000US40013,40013,"Bryan County, Oklahoma",29906,351,1301,440,3125,658,8380,1051,8432,985,1510,435,5259,829,1899,539
0500000US40015,40015,"Caddo County, Oklahoma",19355,358,808,282,1714,409,7882,855,4391,679,1082,291,2583,527,895,312
0500000US40017,40017,"Canadian County, Oklahoma",87279,611,2301,823,4586,1058,25524,2213,24607,2413,7890,1288,16132,2217,6239,1148
0500000US40019,40019,"Carter County, Oklahoma",32231,287,1416,504,2663,612,12079,1304,7658,1250,2279,586,4298,815,1838,621
0500000US40021,40021,"Cherokee County, Oklahoma",29699,590,851,329,2906,847,10267,1177,6237,897,1192,410,5602,942,2644,637
0500000US40027,40027,"Cleveland County, Oklahoma",172966,1294,4100,916,10709,1956,42353,3006,45030,2510,13920,1854,34427,2898,22427,2211
0500000US40031,40031,"Comanche County, Oklahoma",77646,1019,1973,605,6521,1344,25464,2256,22127,2299,5803,1251,10483,1758,5275,1048
0500000US40037,40037,"Creek County, Oklahoma",47706,380,1454,368,4874,772,19548,1263,10791,1153,3195,673,5526,774,2318,486
0500000US40039,40039,"Custer County, Oklahoma",17152,926,1394,531,817,417,6007,1111,3782,876,1033,530,2587,716,1532,642
0500000US40041,40041,"Delaware County, Oklahoma",29763,124,1012,307,3689,600,10204,840,7499,875,1897,385,3868,679,1594,468
0500000US40047,40047,"Garfield County, Oklahoma",41816,576,1824,701,4136,1306,13888,1774,8321,1203,3422,850,6726,1238,3499,976
0500000US40049,40049,"Garvin County, Oklahoma",18415,339,498,244,1672,366,8661,699,4089,645,877,378,1609,413,1009,369
0500000US40051,40051,"Grady County, Oklahoma",36595,463,932,308,2352,634,14453,1385,9232,1114,2347,646,5751,984,1528,539
0500000US40065,40065,"Jackson County, Oklahoma",16520,491,1690,492,1147,412,4137,711,4095,772,2020,497,2058,588,1373,467
0500000US40071,40071,"Kay County, Oklahoma",29882,313,1537,522,3280,639,9971,812,6748,795,2872,587,3807,715,1667,483
0500000US40079,40079,"Le Flore County, Oklahoma",33541,302,1920,457,3567,680,14350,1096,5702,722,2977,505,3122,653,1903,531
0500000US40081,40081,"Lincoln County, Oklahoma",23602,205,495,224,2605,454,9583,855,6067,720,1200,326,2565,513,1087,329
0500000US40083,40083,"Logan County, Oklahoma",30695,955,858,464,2768,854,11909,1788,5932,991,2273,667,4307,1071,2648,727
0500000US40087,40087,"McClain County, Oklahoma",25177,495,1092,381,2024,599,8986,1033,5131,799,2403,734,4299,941,1242,571
0500000US40089,40089,"McCurtain County, Oklahoma",21804,430,1379,519,2884,705,9446,751,4088,539,1721,413,1556,403,730,291
0500000US40091,40091,"McIntosh County, Oklahoma",14265,762,957,418,2323,568,5516,871,2795,505,806,375,1363,365,505,238
0500000US40097,40097,"Mayes County, Oklahoma",27654,50,1182,416,2504,522,10915,914,6970,810,1990,563,2857,698,1236,426
0500000US40101,40101,"Muskogee County, Oklahoma",45895,453,1425,461,6714,1104,15416,1489,10056,1397,4077,722,6147,1166,2060,520
0500000US40109,40109,"Oklahoma County, Oklahoma",503983,108,28361,2610,42023,3131,131975,5337,116220,4777,30186,2904,97438,4738,57780,3208
0500000US40111,40111,"Okmulgee County, Oklahoma",26117,363,882,292,2824,533,8858,834,6827,846,2244,582,2876,587,1606,514
0500000US40113,40113,"Osage County, Oklahoma",33201,502,1281,439,2596,540,14150,1322,6545,796,2843,605,3842,849,1944,556
0500000US40115,40115,"Ottawa County, Oklahoma",20682,138,852,200,2445,324,7720,516,4659,435,2247,334,1858,289,901,238
0500000US40119,40119,"Payne County, Oklahoma",43765,1026,1442,650,1339,506,11634,1288,10437,1535,2652,854,9721,1440,6540,1238
0500000US40121,40121,"Pittsburg County, Oklahoma",31298,225,1256,412,3173,683,11588,943,7260,839,3001,561,3661,672,1359,452
0500000US40123,40123,"Pontotoc County, Oklahoma",25032,256,581,223,1890,499,8187,870,6280,775,1391,428,4166,638,2537,653
0500000US40125,40125,"Pottawatomie County, Oklahoma",47144,348,1718,500,4511,745,17122,1209,12426,1228,3102,610,6252,955,2013,470
0500000US40131,40131,"Rogers County, Oklahoma",60842,292,1566,519,3180,555,20618,1353,14523,1158,6008,858,11000,1101,3947,790
0500000US40133,40133,"Seminole County, Oklahoma",16857,170,656,215,1447,378,5886,623,4868,630,1584,332,1732,408,684,240
0500000US40135,40135,"Sequoyah County, Oklahoma",27920,301,1436,428,3431,697,10498,925,6248,828,2093,514,3174,699,1040,360
0500000US40137,40137,"Stephens County, Oklahoma",30704,247,1065,368,2832,572,11811,1013,8607,1027,1783,493,3726,735,880,358
0500000US40139,40139,"Texas County, Oklahoma",12298,665,2260,825,1887,789,3358,676,1534,422,398,239,2135,679,726,274
0500000US40143,40143,"Tulsa County, Oklahoma",417508,*****,17773,1839,27526,2266,106816,3031,101901,3110,36703,2231,86468,3105,40321,2507
0500000US40145,40145,"Wagoner County, Oklahoma",51225,388,1505,514,2828,450,17082,1153,13638,1028,4676,766,8392,946,3104,703
0500000US40147,40147,"Washington County, Oklahoma",35125,441,630,293,2657,547,12753,1129,7129,1011,2023,567,6842,1022,3091,751
0500000US40153,40153,"Woodward County, Oklahoma",14173,1037,846,490,1172,477,5350,980,3619,873,705,371,1334,556,1147,483
0500000US41003,41003,"Benton County, Oregon",52894,721,948,431,1979,762,7898,1358,8804,1325,4114,785,15964,1739,13187,1789
0500000US41005,41005,"Clackamas County, Oregon",280713,1034,7953,1725,13086,2321,62373,3819,69291,4231,26037,2347,65745,3513,36228,2785
0500000US41007,41007,"Clatsop County, Oregon",27729,314,512,336,1766,652,7364,931,9113,1440,2553,705,3872,838,2549,689
0500000US41009,41009,"Columbia County, Oregon",35187,386,1230,530,2026,602,12333,1630,9943,1414,2453,683,5057,985,2145,727
0500000US41011,41011,"Coos County, Oregon",47212,546,1636,587,4267,1070,13189,1604,14760,1564,4839,1256,5449,1132,3072,930
0500000US41013,41013,"Crook County, Oregon",16002,1450,164,210,969,460,6081,1216,3995,1008,2291,789,1626,607,876,461
0500000US41015,41015,"Curry County, Oregon",19239,989,1053,734,1417,607,4114,1058,5340,1046,1623,688,3792,1122,1900,578
0500000US41017,41017,"Deschutes County, Oregon",125575,1105,1358,865,3782,1075,26175,2928,38833,3538,9650,2011,28855,2611,16922,2804
0500000US41019,41019,"Douglas County, Oregon",79477,684,2080,526,7161,1190,25319,2096,24625,2080,8464,1196,7641,1143,4187,974
0500000US41027,41027,"Hood River County, Oregon",15498,1151,1570,748,1251,754,3876,1212,3628,938,972,439,2340,775,1861,708
0500000US41029,41029,"Jackson County, Oregon",152758,956,5033,1319,10692,1891,45058,3466,39610,2664,13277,1686,24693,2266,14395,2004
0500000US41031,41031,"Jefferson County, Oregon",15103,999,498,294,1701,681,4136,932,3984,736,1834,462,2269,724,681,311
0500000US41033,41033,"Josephine County, Oregon",62429,496,1419,540,5380,1252,21841,2400,19437,1888,5632,1052,4842,972,3878,1035
0500000US41035,41035,"Klamath County, Oregon",46462,467,1490,497,3281,1010,13502,1605,13766,1548,5796,1219,5190,955,3437,691
0500000US41039,41039,"Lane County, Oregon",246605,793,6901,1396,15856,2124,59272,3501,70503,3712,22208,1771,44760,3414,27105,2301
0500000US41041,41041,"Lincoln County, Oregon",35781,444,745,393,2724,726,11303,1208,9512,1156,3641,827,4748,850,3108,735
0500000US41043,41043,"Linn County, Oregon",83387,660,1806,627,6623,1391,25058,2634,27407,2594,8151,1438,10893,1559,3449,946
0500000US41045,41045,"Malheur County, Oregon",20052,494,1341,615,2648,656,6036,873,5342,888,1637,490,2004,633,1044,418
0500000US41047,41047,"Marion County, Oregon",216532,712,13481,2386,17019,2180,60809,4235,58948,3837,18863,1883,31155,2771,16257,2032
0500000US41051,41051,"Multnomah County, Oregon",570018,673,22687,2850,32845,3828,96656,4793,128745,5657,38503,3188,152140,5365,98442,4171
0500000US41053,41053,"Polk County, Oregon",51251,553,1023,491,3543,974,13726,1598,13985,1551,4729,941,9499,1426,4746,1010
0500000US41057,41057,"Tillamook County, Oregon",19176,578,691,327,1522,464,4689,861,5935,978,1931,636,2710,633,1698,635
0500000US41059,41059,"Umatilla County, Oregon",48417,652,5186,926,3905,943,13310,1637,13044,1520,5425,937,4995,1124,2552,698
0500000US41061,41061,"Union County, Oregon",17375,308,309,254,815,327,5885,803,4804,736,1332,428,2908,610,1322,353
0500000US41065,41065,"Wasco County, Oregon",18314,391,1668,561,1520,657,5361,787,4413,568,1748,503,2490,756,1114,457
0500000US41067,41067,"Washington County, Oregon",390123,740,15903,2086,19762,2727,65927,3502,84792,4694,37688,3179,104563,5127,61488,3513
0500000US41071,41071,"Yamhill County, Oregon",68277,642,2868,734,5062,1311,18281,1625,19160,2488,6181,1201,11180,1474,5545,1293
0500000US42001,42001,"Adams County, Pennsylvania",71589,508,2293,658,5324,1182,29740,1575,13440,1292,5767,1038,8933,1066,6092,1129
0500000US42003,42003,"Allegheny County, Pennsylvania",885217,301,16287,2110,41273,3050,253897,6226,140572,5257,82073,3981,202822,6923,148293,4812
0500000US42005,42005,"Armstrong County, Pennsylvania",49257,183,1325,468,3818,619,24402,1487,6606,861,4917,836,5315,776,2874,628
0500000US42007,42007,"Beaver County, Pennsylvania",123071,672,2600,783,7894,1268,47854,2275,23387,1865,14779,1621,17728,1623,8829,1137
0500000US42009,42009,"Bedford County, Pennsylvania",35434,200,1158,306,3116,648,19036,1160,4634,766,3156,732,2885,559,1449,428
0500000US42011,42011,"Berks County, Pennsylvania",280020,823,13303,1559,23321,2354,105444,4791,45695,2710,23973,2081,44453,3133,23831,2051
0500000US42013,42013,"Blair County, Pennsylvania",89411,654,1959,552,6642,1086,41752,1997,11826,1513,7661,1349,12835,1396,6736,1245
0500000US42015,42015,"Bradford County, Pennsylvania",43297,154,1268,442,3202,565,19881,1158,6558,799,3928,630,5716,828,2744,639
0500000US42017,42017,"Bucks County, Pennsylvania",444017,549,7367,1382,22317,2533,128410,5365,75364,3397,38101,2788,103707,3841,68751,3320
0500000US42019,42019,"Butler County, Pennsylvania",131759,565,1854,521,5023,782,45064,2713,22378,2118,13187,1421,28718,2258,15535,1895
0500000US42021,42021,"Cambria County, Pennsylvania",97536,522,2472,590,5993,997,44440,1792,15273,1391,8737,1026,12584,1443,8037,1141
0500000US42025,42025,"Carbon County, Pennsylvania",46695,493,1565,578,4613,958,19786,1767,7080,1048,5251,1024,4394,1011,4006,956
0500000US42027,42027,"Centre County, Pennsylvania",96414,944,2380,882,3787,925,31105,2291,11704,1432,5932,1075,22613,2295,18893,2094
0500000US42029,42029,"Chester County, Pennsylvania",349154,514,11554,1997,13531,1810,73575,4040,48863,3056,23635,2529,107748,4591,70248,3374
0500000US42031,42031,"Clarion County, Pennsylvania",26355,246,1301,490,2158,423,12149,767,2970,434,2379,490,3472,520,1926,405
0500000US42033,42033,"Clearfield County, Pennsylvania",59088,797,2117,586,5902,947,30352,1393,7373,986,6458,880,4864,850,2022,527
0500000US42035,42035,"Clinton County, Pennsylvania",25505,293,729,225,2209,469,10813,853,4067,668,2917,607,3224,602,1546,432
0500000US42037,42037,"Columbia County, Pennsylvania",43641,409,1375,486,3518,753,19151,1430,6845,805,3651,586,5477,730,3624,606
0500000US42039,42039,"Crawford County, Pennsylvania",60053,359,2786,649,4429,767,26580,1438,9764,1074,4298,706,7526,1001,4670,850
0500000US42041,42041,"Cumberland County, Pennsylvania",170778,894,4077,1029,9898,1684,57776,3226,26978,2363,14271,1940,36473,2488,21305,2275
0500000US42043,42043,"Dauphin County, Pennsylvania",186648,807,6433,1391,13607,2179,63477,3860,31848,2329,18218,1907,34246,2755,18819,1975
0500000US42045,42045,"Delaware County, Pennsylvania",380278,543,8314,1224,19282,2116,122529,4910,61284,3337,29790,2760,80140,3355,58939,2958
0500000US42047,42047,"Elk County, Pennsylvania",22579,140,519,276,1463,482,10563,1042,2945,702,2771,651,3262,740,1056,406
0500000US42049,42049,"Erie County, Pennsylvania",187773,745,4853,923,10797,1632,73294,2822,30587,2739,18737,2216,33029,2735,16476,1783
0500000US42051,42051,"Fayette County, Pennsylvania",97672,355,3767,1193,7796,1166,47611,2262,13147,1583,9425,1428,10203,1266,5723,1022
0500000US42055,42055,"Franklin County, Pennsylvania",106517,829,4289,1071,8769,1259,47471,2765,16007,1862,8477,1386,13226,1848,8278,1329
